state/州,district/地区,market,commodity_name/名字,min_price,max_price,date,类别+10
1,1,1,30,11.5,26.8,528,
1,3,27,22,40,59.05,706,
1,1,28,22,49,60.05,706,
1,3,3,30,21.6,29,528,
3,6,6,27,18,30,706,
1,1,1,13,35,49.5,707,
1,4,24,13,50.9,51.25,707,
1,2,25,13,50.75,51.25,707,
1,2,10,13,50.25,51.15,707,
1,2,29,13,50.85,51.25,707,
1,2,35,13,51.15,51.35,707,
1,1,1,13,40.6,50.8,712,
1,4,24,13,51.8,52.3,712,
1,3,3,1,125,256.25,302,
2,5,5,7,19.6,19.6,731,
1,1,1,15,45,62.1,707,
2,5,5,15,45,62.2,707,
1,1,1,17,35,80,707,
1,1,33,17,61,71,707,
1,1,1,23,52.75,81.5,703,
1,1,1,22,40,61.1,703,
1,2,10,22,45.05,51.3,703,
1,2,23,13,50.75,51.5,707,
1,1,22,11,8,12,417,
4,8,20,12,20,30,703,
1,4,12,29,101.25,114.05,703,
1,1,1,15,44,57.1,712,
1,1,1,17,41.55,81.9,712,
1,1,1,30,11.4,26.25,703,
1,2,23,13,51.35,51.35,708,
1,1,28,13,45,48.7,708,
1,1,1,19,84,125.4,707,
1,1,33,19,90,124,707,
1,4,24,19,110,121.6,707,
1,2,10,19,112.55,118.5,707,
1,2,29,19,100,128,707,
4,8,8,21,4,10,707,
1,1,1,13,40,49.7,709,
1,2,10,13,51.05,51.7,709,
2,5,5,7,16.11,19.25,416,
4,8,8,26,18,22,707,
1,1,1,19,76.5,121,712,
1,1,33,19,88,117,712,
1,3,3,15,40,66.25,319,
1,3,3,17,49,64.95,319,
1,3,3,8,60,73,522,
1,4,12,1,61.5,145.6,324,
1,3,26,13,30,31.25,306,
1,4,24,13,49.6,50,522,
1,2,25,13,49.65,50.15,522,
1,2,10,13,49,50.05,522,
1,3,3,13,42.5,49.2,522,
1,2,29,13,49.3,50,522,
1,4,12,1,35,130,315,
1,4,30,13,45.55,48.05,315,
1,4,30,17,53.05,66.5,315,
1,2,10,19,120.55,129,522,
1,2,29,19,116.25,132.55,522,
1,3,3,21,25,58,522,
2,5,5,15,46.5,64,708,
1,1,28,17,49.5,71.5,708,
1,4,12,19,102.5,148.55,707,
1,3,3,22,50,60,522,
1,1,1,15,40,49.7,709,
1,1,1,23,60,85,707,
1,1,1,22,35.5,62.3,707,
1,1,33,22,45.25,54.75,707,
1,2,25,22,50,55.35,707,
1,2,10,22,46.3,48.9,707,
1,2,29,22,44,50,707,
1,2,29,22,50,51.5,707,
3,6,14,15,50,55.57,709,
1,1,1,17,44.3,82.3,709,
1,2,29,30,37.5,47.5,522,
1,2,10,19,105.25,116.25,708,
1,4,12,19,113.6,149,708,
1,1,1,29,85,94,707,
1,4,24,29,94,97.3,707,
1,2,10,29,101.25,105,707,
1,1,1,30,10,27,707,
1,2,29,30,25,28,707,
3,6,13,21,20.01,89,708,
3,6,14,21,29,84,708,
1,1,33,17,51,65.95,311,
1,1,1,22,39.75,61.2,712,
1,1,33,19,104.5,125.5,311,
4,7,15,22,30.09,56.9,712,
1,1,33,22,51.3,56.2,311,
2,5,5,7,14.01,14.76,316,
1,1,19,19,112.55,128.05,319,
1,2,25,19,114.25,131.55,319,
1,3,3,19,110,133.25,319,
1,2,29,19,111.75,136.25,319,
1,2,29,19,118,145,319,
4,9,9,19,76.01,95.39,319,
1,1,1,19,72.5,125.25,709,
1,2,10,19,97.25,125,709,
1,4,12,19,102.55,153.5,709,
1,1,33,19,89.25,122.75,531,
1,3,3,20,50,221,319,
4,8,20,10,10,18,703,
2,5,5,15,50.01,66.12,712,
1,1,1,29,58,83.4,712,
1,1,1,30,11.8,22.5,712,
3,6,13,21,18.01,76.4,709,
3,6,14,21,30,90.2,709,
4,8,20,12,3,4,430,
4,9,16,2,32.99,57.39,324,
1,2,23,13,53.8,54,720,
1,4,24,13,53.85,54.1,720,
1,2,25,13,53.25,54.11,720,
1,2,10,13,53.5,54.05,720,
1,3,26,13,43.75,48.1,720,
1,3,27,13,35,51.7,720,
1,1,22,27,49,60,410,
1,2,29,13,53.5,54,720,
4,9,34,17,52,56,323,
1,3,3,21,11,50.75,319,
4,7,15,22,23.99,59.5,508,
1,1,28,13,40,44.55,324,
1,3,26,22,46.5,60,410,
1,1,33,17,51.5,66.6,324,
1,1,19,30,12.5,29.25,310,
1,1,28,17,50.55,64.75,324,
4,9,34,17,51.75,55,324,
1,1,33,19,103.5,134,324,
1,1,28,19,99,135,324,
1,2,23,13,54.5,54.75,722,
1,1,28,23,72.5,85,707,
1,1,1,13,47.5,52.45,722,
1,2,25,13,54.75,55.05,722,
1,2,25,13,55,55.55,722,
1,2,10,13,54.25,54.95,722,
1,1,28,22,48.75,57.55,707,
4,9,9,22,20.1,51.19,707,
1,1,33,22,50.75,54.75,324,
1,1,28,22,43.5,61.35,324,
4,9,16,22,28.99,59.29,324,
1,1,28,30,22.5,29.5,324,
4,9,16,30,14.86,23.59,324,
4,8,8,14,7.8,80,720,
1,4,12,29,104,112.4,707,
4,9,9,19,78.09,86.12,712,
1,1,1,23,80,87.55,406,
1,1,1,22,50,65,406,
1,1,33,22,52.75,57.25,406,
4,9,9,30,10.09,28.17,707,
1,3,3,22,52.5,67.75,406,
1,1,28,23,75,87.5,708,
1,2,10,22,37.15,52.05,708,
1,3,26,19,92,125.25,410,
1,1,22,26,22,30,316,
1,1,22,25,25,30,316,
1,1,28,22,49.25,58.05,708,
4,9,9,22,20.01,52.29,708,
4,9,32,22,35.99,53.99,708,
4,9,34,17,53,56,306,
4,8,18,18,5,11,306,
2,5,5,21,26,102.1,712,
1,3,3,1,110,210,318,
4,9,16,2,30.89,55.99,318,
1,3,26,17,52.5,59.2,410,
3,6,14,21,27.2,85.3,712,
1,3,27,15,43.5,61.5,720,
1,1,33,17,68,76.75,720,
4,9,16,2,37.69,56.59,506,
4,9,32,2,46.99,56.51,506,
4,8,20,25,60,80,503,
4,9,9,17,72.75,73.15,720,
1,2,25,13,46.75,47.25,324,
2,5,5,30,11.2,20.21,305,
1,4,24,13,49.5,49.8,419,
1,1,33,17,61,75.25,531,
1,3,3,1,105,205,312,
4,9,34,17,51,56,319,
4,8,20,9,20,30,430,
4,8,20,10,10,13,430,
3,6,6,21,40,65,506,
1,2,25,13,45.86,46.26,318,
1,2,25,13,45.65,46.25,318,
1,4,24,13,45.7,46,318,
1,3,3,13,44.35,46.05,318,
1,2,35,13,45.8,46,318,
1,2,29,13,45.85,46.65,318,
4,7,15,22,16.85,59.6,506,
4,9,9,22,20.18,53.11,506,
4,9,16,22,25.05,52.49,506,
4,9,32,22,36.99,57.37,506,
1,1,22,26,35,45,420,
4,9,9,30,10.09,30.79,506,
4,9,16,30,10.65,14.15,506,
1,4,31,30,35.05,35.05,323,
4,9,32,2,53.99,64.09,312,
1,4,4,13,45.5,46.5,318,
1,4,12,29,96.75,113,708,
4,9,9,22,20.41,55.59,403,
1,2,10,30,14.95,14.95,708,
1,3,3,15,45,68.5,318,
1,3,3,17,49,65.15,318,
1,3,3,22,50,65,410,
1,1,28,30,17.95,24.5,708,
1,1,1,23,50,85,709,
4,9,9,30,9.34,31.55,708,
1,1,1,15,49,61.1,722,
1,2,25,19,107.05,131.05,318,
1,3,3,19,110,131.5,318,
1,2,29,19,118.75,145.75,318,
1,1,1,22,45.3,60.8,709,
1,2,10,22,48.5,53.5,709,
1,1,1,17,37,82.45,722,
4,9,9,22,38.86,51.09,709,
4,9,9,17,72,72.25,722,
1,1,1,13,45.75,52,720,
1,3,3,20,40,162,318,
4,8,8,20,110,300,318,
1,1,33,22,46,65,730,
1,3,26,22,56,68.1,730,
4,9,34,17,50,54,406,
1,3,3,21,10,45,318,
1,4,24,19,110.25,118.5,720,
1,2,10,19,121.5,125,720,
1,3,26,19,76.75,120.75,720,
1,3,27,19,65,126.5,720,
4,9,9,19,62.5,85.12,720,
1,1,1,29,77.5,95,709,
1,2,10,29,96.8,105,709,
1,4,12,29,95,112.05,709,
4,9,32,22,11.09,70.22,312,
4,9,34,28,32.77,32.77,512,
4,9,16,2,23.59,57.21,503,
1,1,28,30,18.5,30,319,
1,1,1,30,10.7,22.5,709,
4,9,34,17,48,53,503,
4,8,8,21,4,9,720,
4,9,9,19,80.69,84.12,503,
4,8,8,20,170,180,503,
4,7,15,22,16.65,60.11,503,
4,9,16,22,28.09,54.39,503,
4,9,32,22,42.99,59.89,503,
4,9,9,30,10.69,20.22,503,
4,9,16,30,9.5,16.66,503,
1,2,25,29,88.55,88.55,405,
4,8,8,5,48.5,54,401,
4,8,8,23,90,115,318,
4,9,16,22,21.89,57.71,318,
4,8,20,25,30,42,416,
4,9,34,17,48.72,53,401,
1,1,19,17,50,66.25,403,
4,9,16,30,12.15,20,318,
1,1,1,19,77,128,722,
1,4,24,19,112.4,118.5,722,
4,9,34,17,53.5,57,305,
1,2,10,19,118.05,125.05,722,
1,2,29,19,112.5,128.5,722,
4,9,9,19,20.34,44,722,
1,3,3,21,25,60.75,406,
4,9,9,22,22.14,52.59,712,
1,1,1,15,40.5,58.55,720,
2,5,5,15,50,68,720,
3,6,14,15,59.76,60,720,
1,1,1,17,35,82.6,720,
1,1,19,17,50,80.05,720,
4,8,20,26,10,16,427,
4,9,9,30,10.09,29.12,712,
1,3,26,30,22.5,25.8,303,
4,9,9,19,73.5,82.5,731,
4,8,8,24,90,110,720,
1,3,27,23,76.25,91,720,
4,8,8,23,85,100,720,
1,2,23,22,52.5,62.25,720,
1,1,33,22,43.5,61.5,720,
1,2,25,22,50,66.25,720,
1,2,25,22,50,60.55,720,
1,3,26,22,54.75,62.75,720,
1,3,27,22,45,65.6,720,
4,7,15,22,20,59.59,720,
4,9,9,22,20.4,50.59,720,
1,1,33,22,53,55.5,319,
1,1,28,22,43,62.5,319,
1,1,1,19,65,130.75,720,
1,2,23,27,37.55,37.55,720,
4,8,18,18,4,9,316,
1,3,3,19,105,126.5,410,
1,2,10,29,103.8,107.8,720,
3,6,14,21,26.1,95.1,720,
1,2,10,30,17.5,26.75,720,
1,2,29,30,22.5,35,720,
4,9,9,30,10.1,27.11,720,
1,1,1,23,60,91.5,722,
1,1,1,22,37.25,64.45,722,
1,2,25,22,50,65,722,
1,2,25,22,47.55,59.25,722,
4,7,15,22,10,59.61,722,
4,9,9,22,40,40,722,
1,1,1,29,64.5,75,722,
1,2,10,29,101,101,722,
1,1,1,30,10.3,23.05,722,
1,2,29,30,20,35,722,
4,9,9,30,10.5,28.77,722,
3,6,14,15,54.09,60,722,
4,9,34,17,60,60,722,
1,2,10,19,128.5,128.5,729,
4,9,9,22,24.52,51.49,731,
1,3,26,17,48.9,61.75,303,
1,1,1,23,50,87.5,720,
1,1,1,22,43.75,64.5,720,
1,1,19,22,55.55,55.55,720,
4,9,32,22,27,59.73,720,
4,9,9,30,10.07,26.09,731,
1,4,12,19,105.55,142.5,722,
1,1,1,29,71,80,720,
1,1,1,30,12.5,18.6,720,
1,1,19,30,12.05,24.55,720,
4,9,34,17,51.41,56,325,
3,6,14,15,50,69,930,
3,6,14,21,30,105.5,722,
1,1,28,22,40.5,58.5,306,
1,1,1,17,37.55,77.8,928,
4,9,9,17,73.01,73.01,928,
1,2,35,13,47.5,47.8,410,
4,9,32,22,46,57.92,505,
1,3,3,13,42.5,46,410,
1,1,28,22,50,62.55,529,
1,1,33,22,53.25,56.75,323,
4,9,9,30,8.13,22.59,507,
1,3,3,15,46.25,67.5,410,
4,9,34,17,42,48.22,512,
1,1,28,22,47.5,60.25,312,
1,1,1,17,40,69,410,
1,3,3,17,45,67.7,410,
1,1,1,19,56.25,122.45,928,
1,1,28,30,21.25,31.95,325,
1,4,12,19,122.5,154.75,928,
3,6,14,21,17.8,70,930,
1,2,25,13,45.8,46.05,322,
1,2,35,13,46.5,46.9,322,
1,1,1,19,79,132.5,410,
4,9,9,22,20.21,53.89,507,
4,9,34,17,51.5,55,417,
1,2,25,13,45.5,46.65,322,
1,2,29,13,46.35,46.75,322,
1,4,12,29,105,116,722,
1,3,3,21,15,50.75,410,
1,4,12,29,116.05,126.55,305,
1,1,19,22,54.75,57.55,310,
3,6,13,22,36.6,63.5,310,
1,2,25,19,112.5,131.1,322,
1,2,29,19,119.05,150.25,322,
4,9,9,19,39.1,91.12,322,
1,1,19,13,35,43.5,420,
4,7,15,2,55,56.89,520,
1,3,26,22,45,57.85,303,
1,1,28,13,38.8,38.8,313,
1,1,28,17,52.5,65.5,313,
1,1,28,19,110,140,313,
4,9,34,17,50.5,54,423,
1,1,28,22,41.6,60.7,313,
1,1,19,22,51.5,58.5,420,
1,1,1,23,66.5,85,410,
1,1,1,22,45.05,66.55,410,
1,1,33,22,52.1,59.4,410,
1,1,19,30,15,27.5,420,
1,1,19,22,57.55,61.15,410,
4,9,9,22,24.11,56.69,322,
1,1,1,29,70.7,88,410,
1,1,1,15,37,74,410,
1,1,19,30,15,29,410,
1,4,12,29,115.5,126.55,302,
4,8,20,26,13,16,507,
4,7,15,22,22.25,61.5,528,
1,1,22,27,55,75,405,
1,4,24,13,46.9,47.3,402,
1,2,29,13,47,47.5,402,
1,1,33,17,52.5,66.3,402,
4,9,16,22,30.89,58.15,319,
1,1,28,30,23.5,30.25,406,
1,1,33,22,51.5,58.5,402,
1,3,3,22,47.5,62.55,319,
1,1,19,22,57.6,59.25,319,
1,1,19,8,36.3,36.3,420,
4,9,9,22,29.29,62.59,319,
1,1,28,22,44,63.55,325,
4,8,20,10,16,25,416,
1,3,26,22,50,62.75,403,
3,6,6,27,55,70,331,
1,1,1,29,75,103,730,
4,7,15,22,18.55,52.89,930,
4,9,9,22,20.19,70.6,930,
4,9,32,22,16.99,73.6,930,
1,1,1,22,38.05,43.55,928,
4,9,9,22,36.29,71.19,928,
4,9,32,22,25,71,928,
4,9,32,22,28,71.77,929,
1,1,1,1,80,133.55,411,
1,3,3,1,100,160.5,411,
4,9,16,2,38.08,56.86,411,
4,9,32,2,50.89,57.27,411,
1,4,24,13,47,47.5,403,
1,1,1,30,16,22.05,928,
1,4,4,13,46.75,48,403,
4,9,9,13,30.02,36.51,403,
4,7,15,30,11.11,12.61,930,
4,9,9,30,8,34.12,928,
4,9,9,30,10.04,15.12,930,
1,4,12,15,60,82,403,
1,3,26,13,45,48.8,721,
4,9,9,17,55.01,55.21,403,
1,3,26,19,74.75,119.75,721,
1,1,22,26,15,20,721,
1,1,22,25,15,19,721,
1,3,26,22,51,63.9,721,
1,4,12,19,105.05,157.25,403,
4,9,9,19,76.69,93.12,403,
4,9,9,20,10.09,220,403,
4,9,34,17,44.5,47,511,
1,4,12,29,81.55,100.1,403,
4,7,15,22,18.69,61.5,526,
1,3,26,13,37,42.8,708,
1,3,26,19,75,118.25,708,
1,3,26,22,41,60,708,
3,6,6,21,40,80,706,
3,6,6,26,30,40,706,
4,9,32,22,27.9,55.92,713,
1,1,33,22,51.9,59.1,405,
1,1,33,17,51.75,66.25,319,
1,1,28,17,52,66.55,319,
1,1,33,19,102,132.5,319,
1,1,28,19,110,134.5,319,
1,3,27,22,40,57.55,310,
1,1,28,22,41.25,60.75,310,
1,1,28,30,27,30,310,
4,9,9,13,37.69,39.12,507,
4,9,16,30,13.69,18.15,719,
1,1,1,29,63,80.75,407,
4,8,20,26,14,16,308,
1,1,1,23,56.25,80,322,
1,1,1,22,41.25,62.6,322,
1,1,28,22,42,61,322,
4,9,34,17,53,57,301,
1,1,1,19,77,134.95,406,
1,1,33,19,106.5,132.5,406,
1,3,3,19,105,134.75,406,
4,8,20,26,16,28,619,
1,1,1,1,55,110,709,
4,8,20,9,40,48,619,
4,8,20,8,30,45,619,
4,8,20,26,16,30,705,
1,3,26,22,45.25,62,406,
1,1,28,22,44.1,63.75,406,
4,8,20,11,4,7,518,
4,8,20,12,20,25,518,
4,8,20,25,20,25,420,
1,1,33,22,49.45,56.55,302,
4,8,20,9,30,36,518,
1,3,27,17,50,62.7,310,
1,1,28,17,51,66,310,
1,3,27,19,85,127,310,
1,1,28,17,50,61.5,325,
4,8,20,8,40,55,518,
4,8,20,9,30,40,705,
1,3,26,22,50,59.25,709,
1,4,4,13,52,54.7,722,
1,2,29,13,54.75,55.55,722,
1,2,29,13,54.75,55.25,722,
1,3,26,30,19,22.7,709,
1,1,28,30,12.5,24,713,
4,9,32,2,57.09,63.55,309,
4,9,16,22,28.79,51.49,619,
1,2,23,30,22.5,23.05,719,
4,9,32,2,55.59,56.09,416,
1,4,12,1,52.75,125,707,
4,9,16,22,31.79,54.99,719,
1,1,28,30,20,27,308,
1,3,26,13,36,48.05,717,
1,3,26,19,70.75,116.75,717,
1,4,31,13,46.65,47.1,325,
1,4,31,13,46.5,47.55,325,
1,3,26,22,45,62.05,717,
4,8,20,18,3,4,426,
4,9,16,2,38,57.01,329,
4,9,16,30,14.29,18.8,708,
4,8,20,8,16,26,721,
4,9,32,22,15.98,58.71,416,
1,2,29,19,110,146.5,415,
1,2,29,19,110,124.5,415,
4,7,15,2,55.41,55.61,519,
1,2,25,19,101.1,132.55,312,
1,1,28,19,111,142.55,312,
4,9,9,19,72.69,92,329,
4,9,9,22,39.5,53.19,329,
4,9,16,22,21.19,56.39,329,
4,9,9,30,10.15,28.25,329,
4,9,16,30,12.99,22.22,329,
4,7,15,22,21.75,58.29,423,
4,9,32,2,54.11,57.39,324,
4,8,20,18,5,6,420,
4,8,18,6,18,30,729,
4,9,32,22,20.29,71.73,309,
1,2,25,19,95,128.05,405,
1,1,1,15,40,72.3,406,
1,3,3,15,45,66.25,406,
1,1,1,17,40,66.65,406,
1,1,33,17,53.25,68.75,406,
1,3,3,17,47.5,65.65,406,
4,7,15,22,28.26,61,519,
1,1,1,23,45,80.05,407,
1,1,1,22,40,66.25,407,
1,1,22,27,3,5,930,
4,9,34,28,33,33,525,
1,2,10,19,83.25,123.05,706,
1,4,12,19,101.55,145,706,
4,9,32,22,25.99,64.38,324,
4,9,16,30,12.15,18.69,723,
1,1,28,23,70,86.05,713,
1,1,28,22,50.65,63.9,713,
4,9,16,22,30.55,50.26,708,
4,8,20,26,15,30,930,
1,4,12,29,102.05,115.05,719,
1,3,26,19,101,123,303,
4,7,15,22,49.91,52.69,619,
1,3,26,19,100,134.5,313,
1,1,33,22,47.45,58.05,703,
1,1,1,23,62.8,92.4,730,
1,1,1,22,42.5,67.8,730,
4,9,16,2,38.9,60.59,929,
1,1,28,17,52.5,66.5,312,
1,3,26,17,50,60.65,313,
4,8,20,26,20,35,708,
1,4,24,19,117.5,128.1,323,
4,7,15,2,57.09,57.89,526,
1,3,27,19,86.25,128.5,706,
1,1,28,19,94,123.5,706,
1,2,25,22,50.55,65.55,721,
3,6,14,15,50,57,729,
1,3,27,19,84,125.5,929,
1,2,23,22,52.75,55,309,
1,1,33,19,88.5,121.5,705,
1,1,33,22,47.95,56.55,705,
4,8,20,12,20,32,420,
2,5,5,15,41,86.5,319,
4,7,15,22,44.05,55.59,707,
4,9,34,17,49.5,52.75,525,
1,1,28,13,40,42.25,325,
1,4,12,1,110,165.25,304,
4,9,16,30,13.7,16.31,717,
2,5,5,21,24,100,319,
3,6,13,7,13.01,14.66,304,
1,1,28,17,51.5,64,306,
4,8,8,26,18,24,709,
1,2,23,13,44,44,304,
1,4,24,13,43.7,43.85,304,
1,2,25,13,44,44.63,304,
1,2,25,13,44.3,44.4,304,
1,3,3,13,36.75,43.65,304,
1,4,4,13,43,44.5,304,
1,2,29,13,43.5,44.25,304,
1,2,29,13,43.5,44.25,304,
1,2,35,13,44.25,44.35,304,
1,3,27,22,42.5,63.05,316,
1,4,12,15,55.5,87.75,304,
3,6,14,15,53,80,304,
1,2,23,17,55,57.5,304,
1,3,3,17,52.5,62.6,304,
1,2,10,29,90,98.05,318,
1,2,10,30,25.55,25.55,318,
1,2,10,7,18.35,18.35,717,
1,2,25,19,100,126.3,304,
1,2,10,19,114.5,114.5,304,
1,3,3,19,105,132.5,304,
1,2,29,19,100,129.3,304,
1,4,12,19,105,167.5,304,
4,9,9,19,96,104.11,304,
1,3,3,21,27.5,51.75,304,
1,1,28,17,48.75,75,706,
4,9,16,22,28.89,50.09,717,
4,9,16,22,28.89,54.89,723,
4,9,34,17,53,56.5,310,
1,1,33,19,88.25,122.75,730,
1,3,26,19,81,116,730,
1,1,1,22,48.75,61,308,
1,1,28,22,41.75,58.3,308,
1,3,3,22,45,57.95,304,
4,9,9,22,25.13,60.79,304,
3,6,13,22,45,64.7,304,
1,2,23,17,50,55.05,323,
1,2,29,13,46.9,47.5,411,
4,8,20,25,20,30,717,
1,1,1,13,42.25,44.75,411,
1,2,25,13,47.25,47.7,411,
1,2,25,13,47.25,47.75,411,
1,4,31,17,58.5,64.4,303,
1,3,26,19,102,128.5,406,
1,1,1,17,35,79,930,
1,4,12,29,116.55,124.55,304,
1,1,1,30,26.65,27.25,304,
1,3,3,30,25,27.45,304,
4,9,9,30,10.01,31.39,304,
4,9,34,17,49,53,429,
1,1,33,17,52.5,68,405,
1,1,33,19,107.5,132.5,405,
4,8,20,25,18,25,514,
1,3,27,15,35,56,706,
4,8,20,26,25,35,717,
4,8,20,9,24,32,514,
4,9,32,2,63.56,63.73,310,
4,8,20,8,30,46,514,
1,2,25,22,53.85,55.05,929,
4,9,16,30,13.39,20.69,705,
4,8,20,8,24,30,420,
1,1,33,19,102.75,132.25,323,
1,1,1,23,59.65,77.75,308,
1,3,26,17,52.5,63,406,
1,1,28,17,47.75,66.35,406,
1,4,24,29,82.75,89.55,420,
4,9,32,22,15.09,71.93,310,
4,9,16,2,30.69,53.89,317,
1,1,28,19,95,121.5,713,
4,8,8,5,50,54,317,
1,3,3,8,47.5,59,317,
1,2,25,22,50,60.35,713,
1,1,33,19,82.5,125,302,
1,4,12,19,90,180.75,302,
1,1,33,17,52.25,66.75,323,
4,9,16,22,20.69,50.99,705,
1,2,25,13,53.5,54.36,721,
4,8,8,20,320,400,301,
4,8,8,28,41,42,301,
4,8,8,30,22,26,301,
4,7,15,2,35.21,58.55,528,
1,1,33,17,52.5,69,411,
1,1,33,17,61,68.25,730,
1,1,19,17,50,69.5,411,
4,9,9,17,55.51,56.01,411,
4,8,18,25,20,28,705,
1,2,25,13,46.4,47.35,317,
1,2,25,13,46.25,46.85,317,
1,3,3,13,43.55,46.2,317,
1,1,28,13,40,45.3,317,
1,1,28,17,50,75,713,
4,9,16,2,30.99,54.05,403,
1,2,35,13,61.2,61.3,930,
1,4,12,15,51.55,87.75,302,
1,1,33,17,52,65.5,302,
1,1,33,19,60.25,80.75,703,
1,1,1,1,125,145.5,305,
1,4,12,1,124.25,136.75,305,
4,9,16,2,30.09,48.99,305,
1,1,28,17,50,70.6,529,
1,2,23,22,50,59.55,719,
1,2,29,13,47.1,47.5,403,
1,2,29,13,47,47.4,403,
1,1,1,23,58.75,69,304,
1,1,1,22,45,60.05,304,
2,5,5,7,12.95,14.79,305,
3,6,13,7,12.7,14.82,305,
4,9,16,15,62.15,74.29,403,
1,3,26,17,43.5,57.35,403,
3,6,6,9,15,18,429,
1,2,29,19,110,151,403,
1,1,33,19,106.25,129.25,411,
1,3,26,13,39,40.7,303,
1,3,3,15,45,68.75,317,
1,1,33,17,53,69,317,
1,4,24,19,111,126,411,
4,9,16,22,23.35,56.5,403,
1,2,25,13,47.25,47.5,405,
4,9,16,30,12.99,18.6,403,
4,9,9,19,75.69,91,411,
1,3,3,17,52.5,66.65,317,
1,1,28,17,52.5,67.55,317,
4,9,9,20,10.51,232.5,411,
1,4,12,15,42.75,108,305,
3,6,14,15,47,80,305,
1,1,28,17,51,64.25,305,
4,8,18,18,2,2.5,429,
1,1,28,19,123.5,150,305,
1,4,12,19,105,174,305,
4,9,16,22,22.59,52.2,305,
3,6,13,22,52,61.8,305,
4,7,15,22,26.85,60.3,429,
4,9,32,22,43.99,59.11,429,
3,6,6,27,22,25,429,
4,9,16,30,12.25,25.69,305,
4,7,15,22,10.1,57.75,411,
4,9,9,22,20.21,52.91,411,
1,1,33,19,103.5,133.5,317,
1,2,25,19,115.95,130,317,
4,9,16,22,25.19,55.89,411,
4,9,32,22,28.1,58.55,411,
1,3,3,19,110,135.5,317,
1,1,28,19,112.5,150.75,317,
1,2,29,19,109,134.6,317,
1,4,12,29,89.5,110,525,
1,4,31,30,20,31.45,528,
4,9,9,30,10.04,35,411,
4,9,16,30,10.01,18.89,411,
4,8,18,6,20,33,325,
1,3,3,20,47,208,317,
4,8,8,20,80,100,317,
4,7,15,22,22.7,61.89,527,
1,3,3,21,25,50,317,
1,2,25,13,46.51,47.38,325,
2,5,5,21,22,90.01,317,
1,3,27,13,37,46.25,706,
3,6,13,21,13.02,52.04,317,
1,1,28,13,42.5,48.5,706,
4,8,20,26,15,20,615,
4,9,34,17,53,59.83,302,
1,1,19,30,12.55,30.05,322,
4,8,20,12,24,40,615,
4,8,18,18,4,8,325,
4,9,16,2,34.7,47.79,719,
1,1,1,13,48.6,51.8,802,
1,1,28,13,49,53.2,802,
1,4,24,29,82.5,90.25,405,
4,8,8,21,6,10,325,
4,8,8,26,8,10,325,
4,9,34,17,50.5,55,421,
4,8,8,20,110,150,421,
1,3,26,13,40,45.2,406,
1,1,28,13,42.25,43.45,406,
1,2,23,13,47,47.5,313,
1,4,24,13,47,47.4,313,
1,2,25,13,47.31,48.06,313,
1,2,25,13,48.25,48.6,313,
1,2,29,13,47,47.5,313,
4,8,20,8,25,35,615,
1,4,24,19,107.5,131.75,313,
1,2,25,19,122.8,131.85,313,
1,2,29,19,109,131.4,313,
1,2,23,29,108,108,313,
1,1,1,30,11.5,20.9,802,
1,1,28,22,45.5,63.05,318,
2,5,5,22,58.2,62.01,318,
1,2,25,22,51.05,64.05,729,
1,1,19,22,56.25,62.5,729,
1,2,35,22,60.05,60.05,729,
4,9,16,30,13.6,21.09,621,
4,9,16,2,22.7,57.69,419,
3,6,13,7,12,14.9,310,
1,2,25,22,49,58.75,705,
1,2,25,13,50.25,50.55,419,
1,1,1,13,39,46.55,406,
1,3,3,13,42.5,46.15,406,
1,2,25,19,110.55,119,419,
1,1,22,25,18,22,311,
1,4,4,13,53.25,54.5,721,
4,9,16,22,25.27,55.89,419,
1,2,23,22,58,58,721,
1,1,22,26,22,27,311,
4,9,16,30,11.25,24.5,419,
1,1,33,22,53.75,54.75,317,
4,8,8,24,100,110,317,
1,2,25,22,59.05,59.05,317,
1,3,3,22,50.05,62,317,
1,1,19,30,13.3,31,319,
1,1,1,19,80,132.75,308,
1,1,28,19,100,140,308,
4,9,16,22,22.18,57.29,317,
1,3,3,30,15,25,319,
3,6,13,22,42.01,65,317,
1,3,27,19,97.5,127.5,316,
3,6,13,21,19.9,63.8,310,
4,8,20,9,32,38,709,
4,9,34,17,54,54,527,
1,1,19,23,83,83,729,
1,4,31,30,16.5,24,723,
1,4,31,30,13.75,21.55,723,
1,4,31,30,15,25.45,723,
4,9,16,30,10.69,15.45,930,
4,9,16,30,14.19,21.9,319,
4,9,16,30,11.39,13.65,317,
2,5,5,30,12,13.11,317,
4,9,34,28,32,32,513,
1,4,12,29,129.6,138,930,
4,9,34,17,49,49,518,
4,8,18,10,4,6,305,
4,9,9,30,10.06,28.29,319,
1,3,27,15,50,63.75,316,
1,3,27,17,50,62.5,316,
4,9,16,22,22.29,67.99,930,
4,8,8,4,98,110,419,
1,1,22,26,25,40,412,
4,8,8,5,50,58,419,
1,1,1,15,45,79.3,304,
1,1,1,17,39.55,65,304,
4,8,18,10,14,18,705,
1,1,1,19,75,135.5,304,
4,9,34,17,50.5,56,312,
1,2,25,13,43.45,44.05,305,
1,2,25,13,43.75,44.1,305,
1,2,29,13,43.7,44,305,
1,4,30,13,43,43.45,305,
1,2,23,17,55.55,61.8,309,
4,8,8,14,72,76,419,
3,6,14,15,59.31,63.75,419,
